test_id,seed,smiles,nlogP,canonical_smiles
1,7,CN1CCN(c2ccc(Nc3cc(-c4cccc(N5CCc6cc(C7CC7)c(F)c(F)c6C5=O)c4CO)cn(C)c3=O)nc2)CC1,-0.15184040367603302,CN1CCN(c2ccc(Nc3cc(-c4cccc(N5CCc6cc(C7CC7)c(F)c(F)c6C5=O)c4CO)cn(C)c3=O)nc2)CC1
1,7,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O,-0.15322399139404297,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O
1,7,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)c(F)c(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,-0.15611709654331207,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)c(F)c(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
1,7,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21,-0.1578778624534607,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21
1,7,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCN(C)CC3)cc2)[nH]1,-0.16282595694065094,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCN(C)CC3)cc2)[nH]1
1,7,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=N)N)cc2)[nH]1,-0.16671021282672882,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=N)N)cc2)[nH]1
1,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(C(F)(F)F)c5C4=C3)cc2)CC1,-0.17333835363388062,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(C(F)(F)F)c5C4=C3)cc2)CC1
1,7,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCN(S(C)(=O)=O)CC3)cc2c1=O,-0.17723123729228973,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCN(S(C)(=O)=O)CC3)cc2c1=O
1,7,CC(O)=Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C(=O)N(C)C,-0.18056680262088776,CC(O)=Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C(=O)N(C)C
1,7,CC(O)=Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)cc(C(F)(F)F)c1,-0.18690146505832672,CC(O)=Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)cc(C(F)(F)F)c1
1,7,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1,-0.22171330451965332,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1
2,7,CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)C[C@@H]3C(=N)O)sc2C1,-0.11936766654253006,CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)C[C@@H]3C(=N)O)sc2C1
2,7,CC(C)c1c(C(O)=Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,-0.14343704283237457,CC(C)c1c(C(O)=Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
2,7,CC(O)=Nc1cc(Nc2cc(NC3=NCN(C)C3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C,-0.15636935830116272,CC(O)=Nc1cc(Nc2cc(NC3=NCN(C)C3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C
2,7,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N(C)C)cc2)[nH]1,-0.16153676807880402,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N(C)C)cc2)[nH]1
2,7,CC(C)c1ccc(N(C)c2cnc3nc(=N)[nH]c(N)c3c2)cc1,-0.18800140917301178,CC(C)c1ccc(N(C)c2cnc3nc(=N)[nH]c(N)c3c2)cc1
2,7,CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3)sc2C1,-0.19513587653636932,CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3)sc2C1
3,7,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1,-0.1554020643234253,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc(C(=O)N3CCOCC3)cc2)[nH]1
3,7,CCn1c(C(=O)c2cc(C)cc(C#N)c2)c(C(C)C)c(O)nc1=O,-0.16315627098083496,CCn1c(C(=O)c2cc(C)cc(C#N)c2)c(C(C)C)c(O)nc1=O
3,7,CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)cc3)cnc2N)nn1,-0.20732420682907104,CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)cc3)cnc2N)nn1
4,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N(C)C)cc5C4=C3)cc2)CC1,-0.17656950652599335,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N(C)C)cc5C4=C3)cc2)CC1
4,7,CN1CCN(C(=O)c2cc3c(cn2)N=C2N=CC(c4ccc(N5CCN(C)CC5)cc4)C=C23)CC1,-0.18946683406829834,CN1CCN(C(=O)c2cc3c(cn2)N=C2N=CC(c4ccc(N5CCN(C)CC5)cc4)C=C23)CC1
4,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)cc5C4=C3)c(Cl)c2)CC1,-0.1947234719991684,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)cc5C4=C3)c(Cl)c2)CC1
4,7,CC(O)=Nc1cc(Nc2cc(NC3=NCN(C)C3)n3ncc(C#N)c3n2)ccc1N(C)CCN,-0.19752804934978485,CC(O)=Nc1cc(Nc2cc(NC3=NCN(C)C3)n3ncc(C#N)c3n2)ccc1N(C)CCN
4,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N(C)C)cc5C4=C3)cc2)C(=O)C1,-0.2010536789894104,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N(C)C)cc5C4=C3)cc2)C(=O)C1
5,7,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc([C@H]3C(=O)N(C)CCN3C)cc2)[nH]1,-0.1594434678554535,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(=Nc2ccc([C@H]3C(=O)N(C)CCN3C)cc2)[nH]1
6,7,Cc1c(Sc2ccc(OC(F)(F)F)cc2)sc2c1C(N)NC(=N)N2,-0.1754162311553955,Cc1c(Sc2ccc(OC(F)(F)F)cc2)sc2c1C(N)NC(=N)N2
6,7,CC(C)N1CCC(NS(=O)(=O)CCNC(=O)c2ccc(Cl)s2)CC1,-0.19127576053142548,CC(C)N1CCC(NS(=O)(=O)CCNC(=O)c2ccc(Cl)s2)CC1
6,7,CC(C)(C)c1nc2c([nH]1)c1c(c3cc(F)ccc32)C(=O)N=NC1,-0.23817823827266693,CC(C)(C)c1nc2c([nH]1)c1c(c3cc(F)ccc32)C(=O)N=NC1
6,7,CC1(C)CC(N=C(S)Nc2ccc(S(N)(=O)=O)cc2Cl)CC(C)(C)N1,-0.24697275459766388,CC1(C)CC(N=C(S)Nc2ccc(S(N)(=O)=O)cc2Cl)CC(C)(C)N1
6,7,CN(C)C(=O)N1CC(c2cc(F)ccc2F)C[C@H]1c1ccccc1,-0.24978823959827423,CN(C)C(=O)N1CC(c2cc(F)ccc2F)C[C@H]1c1ccccc1
7,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(Cl)c5C4=C3)cc2)CC1,-0.19813339412212372,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(Cl)c5C4=C3)cc2)CC1
7,7,CC(C)c1cc(C(C)C)c(S(O)(O)O)c(C(C)C)c1,-0.2358914464712143,CC(C)c1cc(C(C)C)c(S(O)(O)O)c(C(C)C)c1
8,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(F)(F)F)cc5C4=C3)cc2)CC1,-0.21106913685798645,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(F)(F)F)cc5C4=C3)cc2)CC1
9,7,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(N=C(O)CN(C)C)nc21,-0.21013504266738892,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(N=C(O)CN(C)C)nc21
10,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(C(F)(F)F)c5C4=C3)cc2)C(=O)C1,-0.18233650922775269,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(C(F)(F)F)c5C4=C3)cc2)C(=O)C1
10,7,CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)C[C@@H]3C(=N)N)sc2C1,-0.19004151225090027,CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)C[C@@H]3C(=N)N)sc2C1
10,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N6CC[C@@H](N(C)C)C6)cc5C4=C3)cc2)CC1,-0.194166362285614,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N6CC[C@@H](N(C)C)C6)cc5C4=C3)cc2)CC1
10,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N6CC[C@H](N(C)C)C6)cc5C4=C3)cc2)CC1,-0.19442744553089142,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N6CC[C@H](N(C)C)C6)cc5C4=C3)cc2)CC1
10,7,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N6CCN(C)C(=O)C6)cc5C4=C3)cc2)CC1,-0.19791953265666962,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)N6CCN(C)C(=O)C6)cc5C4=C3)cc2)CC1
11,7,Cc1c(S(=O)(=O)N2CCN(C)CC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,-0.18239466845989227,Cc1c(S(=O)(=O)N2CCN(C)CC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
12,7,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1,-0.16554369032382965,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1
12,7,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1,-0.1693052500486374,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1
12,7,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4C4CCOCC4)c4c(N)ncnn34)c2)C(=O)C1(C)C,-0.17520083487033844,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4C4CCOCC4)c4c(N)ncnn34)c2)C(=O)C1(C)C
12,7,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C,-0.20975571870803833,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C
12,7,COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C,-0.21049091219902039,COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C
13,7,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c3ccccc3n(-c3ccccc3)c(=O)c21,-0.15074801445007324,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c3ccccc3n(-c3ccccc3)c(=O)c21
13,7,CN(C)CCOc1ccc(-c2cc(C(=N)O)c(NC(=N)O)s2)cc1,-0.16775496304035187,CN(C)CCOc1ccc(-c2cc(C(=N)O)c(NC(=N)O)s2)cc1
13,7,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=N)O,-0.19066475331783295,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=N)O
13,7,CC(O)=Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CC[C@H](N)C(=O)O,-0.19278261065483093,CC(O)=Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CC[C@H](N)C(=O)O
14,7,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N(C)C)c(C(C)C)c1,-0.173122376203537,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N(C)C)c(C(C)C)c1
14,7,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=N)O)c(C(C)C)c1,-0.17815345525741577,CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=N)O)c(C(C)C)c1
14,7,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(=N)[nH]c4)nc(N4CCOCC4)c3s2)C(=O)C1,-0.1932649165391922,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(=N)[nH]c4)nc(N4CCOCC4)c3s2)C(=O)C1
14,7,CN(C)CCOc1ccc(-c2cc(C(=N)O)c(NC(=N)O)s2)c(Cl)c1,-0.24057568609714508,CN(C)CCOc1ccc(-c2cc(C(=N)O)c(NC(=N)O)s2)c(Cl)c1
15,7,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,-0.12971125543117523,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
15,7,Cn1cc(-c2cccc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccncn2)c1=O,-0.16794267296791077,Cn1cc(-c2cccc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccncn2)c1=O
15,7,Cn1cc(-c2cccc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccnc(N3CCOCC3)c2)c1=O,-0.17381438612937927,Cn1cc(-c2cccc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccnc(N3CCOCC3)c2)c1=O
18,7,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)c(Cl)c1,-0.17316803336143494,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)c(Cl)c1
18,7,Cc1cc(Nc2cc([C@@H]3CCCNC3)nc3c(-c4cnn(C)c4)cnn23)sn1,-0.19693246483802795,Cc1cc(Nc2cc([C@@H]3CCCNC3)nc3c(-c4cnn(C)c4)cnn23)sn1
0,1,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)c(F)cc6c5=O)c4CO)cn(C)c3=O)nc2)CC1,-0.15685398876667023,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)c(F)cc6c5=O)c4CO)cn(C)c3=O)nc2)CC1
3,1,CC(O)=NC1=NC2=CC=C(c3cnc(N)c(O[C@@H](C)C(F)(F)F)n3)CN2C1,-0.17023678123950958,CC(O)=NC1=NC2=CC=C(c3cnc(N)c(O[C@@H](C)C(F)(F)F)n3)CN2C1
3,1,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CC(C)(C)CC2,-0.1869983673095703,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CC(C)(C)CC2
3,1,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1,-0.19180837273597717,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1
3,1,CC(O)=Nc1cc(N=C2C/C(=N\C3CC3)n3ncc(C#N)c3N2)cc(C(F)(F)F)c1,-0.19280563294887543,CC(O)=Nc1cc(N=C2C/C(=N\C3CC3)n3ncc(C#N)c3N2)cc(C(F)(F)F)c1
3,1,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c(Cl)c1,-0.19973395764827728,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c(Cl)c1
3,1,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1,-0.20952387154102325,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1
5,1,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)c(Cl)c1,-0.1975800096988678,N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)c(Cl)c1
5,1,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(F)c5C4=C3)cc2)CC1,-0.20171019434928894,CN1CCN(c2ccc(C3C=NC4=Nc5cnc(C(=O)O)c(F)c5C4=C3)cc2)CC1
6,1,CCN(CC)C(=O)c1c(NC(=O)c2ccc(C(C)(C)C)cc2)sc2c1CC(C)(C)CC2,-0.1802821308374405,CCN(CC)C(=O)c1c(NC(=O)c2ccc(C(C)(C)C)cc2)sc2c1CC(C)(C)CC2
7,1,CC1(C)CC(N=C(S)Nc2ccc(S(N)(=O)=O)cc2)CC(C)(C)N1O,-0.20361417531967163,CC1(C)CC(N=C(S)Nc2ccc(S(N)(=O)=O)cc2)CC(C)(C)N1O
8,1,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c(F)c1,-0.1881454885005951,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c(F)c1
9,1,N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CNC(=O)C3=NC(=O)N=C3Cl)c2F)c1,-0.19626151025295258,N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CNC(=O)C3=NC(=O)N=C3Cl)c2F)c1
10,1,CN1CCN(c2ccc(Nc3cc(-c4ccnc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,-0.1498260498046875,CN1CCN(c2ccc(Nc3cc(-c4ccnc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
10,1,CN1CCN(c2ccc(Nc3cc(-c4ccnc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)nn(C)c3=O)nc2)CC1,-0.15912309288978577,CN1CCN(c2ccc(Nc3cc(-c4ccnc(-n5ncc6cc(C(C)(C)C)cc(F)c6c5=O)c4CO)nn(C)c3=O)nc2)CC1
10,1,CN1CCN(c2ccc(Nc3cc(-c4cccc(N5CCc6cc(C(C)(C)C#N)cc(F)c6C5=O)n4)cn(C)c3=O)nc2)CC1,-0.16011668741703033,CN1CCN(c2ccc(Nc3cc(-c4cccc(N5CCc6cc(C(C)(C)C#N)cc(F)c6C5=O)n4)cn(C)c3=O)nc2)CC1
12,1,CC(C)(C)c1nc2c([nH]1)c1c(c3cc(F)ccc32)C(=O)N=C(CN2CCOCC2)C1,-0.20177197456359863,CC(C)(C)c1nc2c([nH]1)c1c(c3cc(F)ccc32)C(=O)N=C(CN2CCOCC2)C1
